Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Term_2,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business loan,Purpose_debt consolidation,Purpose_other,Purpose_take a trip,Term_Long Term,Term_Short Term,Credit_burden
Home Mortgage,-0.47125256691760975,1.0756473140670004,-0.11095342154390785,1.1956709492922981,0.40936491402405495,0.011662935653278236,-0.3409788778582933,0.3486022405725539,-0.3370990397177327,debt consolidation,Short Term,-0.5909362932377589,0.014024735352578725,0.6010870520511232,0.7362533132059661,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6430305714263086
Rent,-0.592192480217932,-1.6712473216041164,-0.11095342154390785,-0.4341227023397134,-1.0817996624778348,-0.01891163334598505,-0.3409788778582933,0.5662974435878302,-0.3370990397177327,debt consolidation,Short Term,0.0171427895523177,0.02155658549282691,-0.4451171974488122,0.4289350054534521,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.5696922922746398
Home Mortgage,0.3242958224926284,1.0756473140670004,-0.11095342154390785,-0.23039849588571198,-0.14449621439093244,-0.015478154963013585,-0.3409788778582933,-0.25022106267718397,-0.3370990397177327,debt consolidation,Long Term,-0.4593591220619454,-0.09172004955296924,-1.0173977138259107,-0.2854165928861708,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.5623868764863729
Home Mortgage,-0.6290290560029954,-1.3965578580370046,-0.11095342154390785,0.7882225363842952,-0.7693651797822005,-0.04401542611328461,-0.3409788778582933,0.059203276326726076,-0.3370990397177327,debt consolidation,Long Term,0.002829760687826769,-0.5000539250135674,-0.5487565700850163,-0.816684944054082,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.5900484671139156
Home Mortgage,0.3752748745215705,-0.023110540201446223,-0.11095342154390785,-0.6378469087937149,-0.32911659052926173,-0.04441355035601221,-0.3409788778582933,1.6631711964659917,-0.3370990397177327,debt consolidation,Long Term,0.14281503402170445,-0.5262360707391921,0.4724601931320801,-0.65321775907934,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.32321333439372707
Rent,-0.994493586276556,-1.3965578580370046,-0.11095342154390785,-0.8415711152477163,-0.24390718615772497,-0.04667874001291061,-0.3409788778582933,1.2109853148318852,-0.3370990397177327,debt consolidation,Short Term,-0.7697528780649864,-0.5508640251660354,-0.47320715686072834,0.5727861282312242,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-1.0111720482678004
Rent,0.8496184667075727,-1.6712473216041164,-0.11095342154390785,-0.23039849588571198,-0.38592286011028615,-0.015445206749822336,-0.3409788778582933,0.39898866738321154,-0.3370990397177327,debt consolidation,Short Term,-0.8902904036592194,0.34112222715764284,0.8185955735869758,0.40400625974480336,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.7815996913887102
Rent,-0.11257259173026479,1.0756473140670004,-0.11095342154390785,-0.6378469087937149,-0.7125589102011761,-0.03633162822864195,-0.3409788778582933,-0.20241855519014954,-0.3370990397177327,debt consolidation,Short Term,0.05539644517221275,-0.2669252301963616,-0.15818035832171598,0.8179869056933371,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.0936882721765928
Home Mortgage,0.0993866352735504,1.0756473140670004,-0.11095342154390785,-0.026674289431710546,-0.996590258106298,-0.01570879245535233,1.6647792271904904,0.738774058439697,2.545731972691612,debt consolidation,Short Term,-0.2490923841244015,-0.44649410179402477,0.2638398378579085,0.4653064541103316,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.05805577945200367
Rent,-0.1260468130203714,-1.6712473216041164,-0.11095342154390785,-0.8415711152477163,-0.35751972531977383,-0.04428313034546351,-0.3409788778582933,0.37056555482335357,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.3711158238031282,-1.101080637685888,1.0631876831554499,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.07855941122809919
Rent,0.9832042213553065,-0.5724894673356696,-0.11095342154390785,-0.23039849588571198,0.5513805879766159,-0.017770801464238033,-0.3409788778582933,-1.4375319918821658,-0.3370990397177327,debt consolidation,Short Term,1.0098123160914063,0.6438308708895224,1.7813684511022645,0.899720498180708,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.7388801209248176
Home Mortgage,0.047742174957306455,-1.121868394469893,-0.11095342154390785,0.1770499170222909,-0.11609307960042034,-0.01529419410602911,-0.3409788778582933,-0.920748127157473,-0.3370990397177327,other,Long Term,1.2656496840459392,-0.36400240978178267,-0.7541906016050005,0.4093189432564823,1,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,1,0,0.20280450618645662
Home Mortgage,-0.9442973675267927,-0.023110540201446223,-0.11095342154390785,-1.2490195281557193,-0.28651188834349334,-0.05292654493930131,-0.3409788778582933,0.04305378055407942,-0.3370990397177327,other,Short Term,-0.936246137591845,-0.81752738608387,-0.990817065665978,0.9405872944243935,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.8526156054778385
Rent,0.6392132823740301,1.0756473140670004,-0.11095342154390785,-0.6378469087937149,-0.7409620449916885,-0.00919053761235013,-0.3409788778582933,0.02625830495052703,-0.3370990397177327,debt consolidation,Short Term,-0.002754246088902877,0.22198748644720923,1.4016089699781797,0.39501556457119147,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.4320245524255881
Rent,-0.28752396851642015,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,-0.32911659052926173,-0.010402757289344852,-0.3409788778582933,0.46940046895195114,-0.3370990397177327,debt consolidation,Long Term,0.8922272538503866,0.39318763566681886,0.13714154331639994,0.16411816579436944,0,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.34674174648546885
Home Mortgage,0.32631221124202814,0.5262683869327771,-0.11095342154390785,-0.4341227023397134,-0.8829777189442494,-0.00516261854971987,-0.3409788778582933,0.13672085603542974,-0.3370990397177327,other,Short Term,0.24846187487799176,-0.4221052537208401,-1.1354593939810689,-0.12194940791142887,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,0.5880697458640856
Home Mortgage,0.0809532837709495,-1.6712473216041164,-0.11095342154390785,-0.23039849588571198,0.40936491402405495,0.04360348265776207,-0.3409788778582933,2.115357078100098,-0.3370990397177327,debt consolidation,Long Term,0.7820875339783397,1.549266855606501,0.8529743298821568,-1.9200884426335898,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.07940598286892842
Own Home,0.9310364488530415,1.0756473140670004,-0.11095342154390785,1.1956709492922981,2.0141420296879935,0.08595841071511338,-0.3409788778582933,-0.062240931883576926,-0.3370990397177327,other,Short Term,0.8116121675104735,-0.48271871437331365,0.9228219005989514,0.5204766290393079,0,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,0.8513804262585957
Rent,-0.701666495422549,-0.2978000037685579,-0.11095342154390785,0.1770499170222909,-0.3717212927150301,-0.019530785185537282,-0.3409788778582933,0.3072595313945789,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.11999437587310728,-0.8127183379319184,1.0223208869117644,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6183549822154275
Rent,-0.2564953039962451,-0.8471789309027813,-0.11095342154390785,1.603119362200301,-0.7977683145727129,-0.04172277961206016,-0.3409788778582933,0.2820663179892501,-0.3370990397177327,debt consolidation,Short Term,-0.7804074197309303,-0.6203244209038797,-0.5182349425449044,0.3275853507691113,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.1821305231885469
Rent,-0.7304797417626487,-1.3965578580370046,-0.11095342154390785,-0.8415711152477163,-1.3232263081971882,-0.03306700943827564,-0.3409788778582933,0.18323140386065248,-0.3370990397177327,debt consolidation,Short Term,-0.7856705065779629,-0.3285548928518845,-0.8870938424046637,0.3333067022432268,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6356058205205456
Rent,-0.480029788532644,0.5262683869327771,-0.11095342154390785,-0.026674289431710546,-0.030883675228883585,-0.044759506594520326,5.676295437288058,1.0171913655601255,8.3113939975103,debt consolidation,Short Term,-1.1703893182988536,-0.5818282979648335,-0.6677406071163867,0.3275853507691113,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4008476757773847
Rent,-0.4131281448274124,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,2.624809427684005,-0.04250941820200124,-0.3409788778582933,2.2445530442812713,-0.3370990397177327,debt consolidation,Long Term,-1.1508773865732695,-0.7225423870929623,-0.11709355201771916,-0.19019695763838193,0,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.4358388822240706
Home Mortgage,-0.32211096612377127,-1.6712473216041164,-0.11095342154390785,-0.8415711152477163,-1.3232263081971882,-0.053887534490712756,-0.3409788778582933,-0.14944820905586895,-0.3370990397177327,take a trip,Short Term,-1.0520340482265609,-0.776819529373481,-0.20195038462923914,-0.6940845553230255,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,-0.47696531147136084,14.202207670031541,0,1,-0.3178469575675152
Home Mortgage,-0.460625012097244,-0.023110540201446223,-0.11095342154390785,-1.0452953217017178,-0.25810875355298124,-0.018087928016203812,-0.3409788778582933,0.11475754178463053,-0.3370990397177327,debt consolidation,Short Term,-1.1652545994237,0.014024735352578725,-0.14325494705210082,0.981454090668079,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4834252253221252
Rent,0.6117854137158714,-0.8471789309027813,-0.11095342154390785,1.3993951557462996,-0.27231032094823754,0.010924346540907725,-0.3409788778582933,0.6786979341654514,-0.3370990397177327,other,Short Term,-1.1248186882818645,1.282663271277081,2.597989689050479,1.1449212756428209,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,0.16399369612202172
Home Mortgage,1.459309188419461,-0.023110540201446223,-0.11095342154390785,0.3807741234762923,-0.1586977817861887,0.016616150369696086,-0.3409788778582933,-0.40202632294006263,-0.3370990397177327,debt consolidation,Short Term,0.4202182212518829,1.0894055609324589,2.7578928311356257,0.8588537019370225,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,1.0740546775953934
Home Mortgage,-0.08574276025295745,0.8009578504998889,-0.11095342154390785,1.1956709492922981,-0.04508524262413988,0.5238497739223341,-0.3409788778582933,-0.030587920169189358,-0.3370990397177327,debt consolidation,Short Term,1.6521656473731337,2.1081181806952336,-0.12589786765428992,1.1040544793991354,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.0702835763993451
Home Mortgage,0.704918851717559,-0.2978000037685579,-0.11095342154390785,-0.4341227023397134,-0.04508524262413988,-0.010954639860298283,-0.3409788778582933,1.0171913655601255,-0.3370990397177327,debt consolidation,Short Term,0.47361929755348137,0.43903627898086933,0.07324736698242937,0.981454090668079,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.7687974518303127
Home Mortgage,0.20385810860200998,0.25157892336566545,-0.11095342154390785,-0.026674289431710546,-0.49953539927233476,-0.014333204554617663,-0.3409788778582933,-1.0499440933386461,-0.3370990397177327,debt consolidation,Short Term,-0.5733498810903574,-0.013711601671827299,-0.014041133757286325,0.4093189432564823,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.2293253882649492
Home Mortgage,0.005967344513859729,1.0756473140670004,-0.11095342154390785,1.3993951557462996,1.9431341927117132,0.10779072048096512,-0.3409788778582933,-0.8561501440668864,-0.3370990397177327,debt consolidation,Long Term,2.524682752233626,1.223066012627657,-0.02712183127447715,0.3275853507691113,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.012016485496130658
Home Mortgage,-0.4102864600239936,1.0756473140670004,-0.11095342154390785,0.3807741234762923,0.15373670090944522,-0.024575980330447368,-0.3409788778582933,-1.243738042610406,-0.3370990397177327,debt consolidation,Short Term,-1.2191691476128137,-0.3845655561964285,-0.47513572123826286,0.6545197207185951,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.3615887231593871
Rent,-0.08258770491566135,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,-0.7693651797822005,-0.05071626897105499,1.6647792271904904,-0.06288691171448267,2.545731972691612,other,Short Term,-0.7729620773619574,-0.6049618376813101,-0.34189707793815893,-1.9609552388772753,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.023889028880500558
Rent,-0.9600251997721108,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,-0.2013024839719571,-0.058979406270977114,-0.3409788778582933,-1.3729340087915793,-0.3370990397177327,debt consolidation,Short Term,-0.8353489116950749,-0.9118548426022163,-0.7792619385129496,0.6953865169622806,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.9120992454125081
Home Mortgage,0.33933571034109244,1.0756473140670004,-0.11095342154390785,0.1770499170222909,-0.7693651797822005,-0.034971141592286606,-0.3409788778582933,-1.3729340087915793,-0.3370990397177327,debt consolidation,Short Term,-0.1897863811163763,-0.045213863766357415,0.6329502895929983,-2.7782911637509846,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.2514092428316961
